customer_id,unsupervised_score,lr_score,rf_score
C37176,654,654,663
C37177,618,618,603
C37178,546,546,546
C37179,582,582,582
C37180,564,564,562
C37181,707,707,707
C37182,725,725,730
C37183,707,707,707
C37184,689,689,686
C37185,546,546,546
C37186,546,546,546
C37187,493,493,545
C37188,546,546,546
C37189,439,439,441
C37190,439,439,441
C37191,439,439,441
C37192,439,439,441
C37193,493,493,493
C37194,475,475,475
C37195,421,421,421
C37196,475,475,475
C37197,457,457,461
C37198,421,421,421
C37199,421,421,421
C37200,439,439,440
C37201,832,832,832
C37202,761,761,782
C37203,832,832,832
C37204,796,796,786
C37205,564,564,572
C37206,564,564,564
C37207,564,564,564
C37208,564,564,564
C37209,511,511,511
C37210,511,511,511
C37211,511,511,511
C37212,511,511,511
C37213,636,636,622
C37214,636,636,624
C37215,636,636,610
C37216,618,618,626
C37217,689,689,689
C37218,689,689,689
C37219,707,707,707
C37220,707,707,707
C37221,529,529,527
C37222,493,493,490
C37223,511,511,511
C37224,511,511,511
C37225,582,582,583
C37226,600,600,600
C37227,600,600,600
C37228,600,600,599
C37229,582,582,588
C37230,582,582,584
C37231,600,600,624
C37232,582,582,586
C37233,421,421,421
C37234,421,421,421
C37235,421,421,421
C37236,421,421,421
C37237,546,546,545
C37238,546,546,544
C37239,546,546,544
C37240,546,546,545
C37241,600,600,608
C37242,600,600,603
C37243,600,600,601
C37244,600,600,610
C37245,546,546,546
C37246,546,546,547
C37247,546,546,546
C37248,546,546,546
C37249,421,421,421
C37250,421,421,421
C37251,421,421,421
C37252,421,421,421
C37253,404,404,404
C37254,404,404,404
C37255,404,404,404
C37256,404,404,404
C37257,671,671,670
C37258,636,636,627
C37259,671,671,670
C37260,671,671,674
C37261,636,636,635
C37262,636,636,636
C37263,654,654,654
C37264,636,636,636
C37265,796,796,796
C37266,796,796,796
C37267,689,689,689
C37268,796,796,796
C37269,386,386,386
C37270,457,457,457
C37271,386,386,386
C37272,386,386,386
C37273,707,707,705
C37274,689,689,685
C37275,689,689,688
C37276,689,689,685
C37277,689,689,692
C37278,689,689,694
C37279,689,689,690
C37280,689,689,693
C37281,654,654,649
C37282,654,654,653
C37283,654,654,653
C37284,671,671,658
C37285,671,671,672
C37286,689,689,689
C37287,689,689,689
C37288,689,689,689
C37289,493,493,493
C37290,457,457,457
C37291,475,475,475
C37292,493,493,493
C37293,725,725,725
C37294,707,707,721
C37295,707,707,699
C37296,707,707,707
C37297,582,582,592
C37298,546,546,569
C37299,546,546,569
C37300,546,546,564
C37301,457,457,457
C37302,475,475,475
C37303,475,475,475
C37304,493,493,493
C37305,618,618,625
C37306,618,618,624
C37307,618,618,628
C37308,600,600,606
C37309,564,564,566
C37310,546,546,552
C37311,564,564,565
C37312,564,564,563
C37313,546,546,546
C37314,546,546,547
C37315,582,582,573
C37316,529,529,531
C37317,725,725,733
C37318,743,743,743
C37319,743,743,743
C37320,743,743,743
C37321,475,475,475
C37322,475,475,475
C37323,475,475,475
C37324,475,475,475
C37325,636,636,626
C37326,671,671,662
C37327,636,636,626
C37328,654,654,638
C37329,636,636,636
C37330,654,654,654
C37331,654,654,654
C37332,671,671,674
C37333,493,493,493
C37334,493,493,493
C37335,493,493,493
C37336,511,511,511
C37337,475,475,475
C37338,475,475,475
C37339,475,475,475
C37340,529,529,510
C37341,493,493,493
C37342,582,582,516
C37343,493,493,493
C37344,529,529,514
C37345,582,582,582
C37346,582,582,584
C37347,564,564,568
C37348,564,564,564
C37349,546,546,546
C37350,529,529,530
C37351,529,529,530
C37352,546,546,543
C37353,707,707,707
C37354,725,725,723
C37355,689,689,689
C37356,707,707,707
C37357,404,403,404
C37358,404,403,404
C37359,404,403,404
C37360,404,403,404
C37361,600,600,589
C37362,600,600,597
C37363,600,600,594
C37364,600,600,589
C37365,511,511,516
C37366,475,475,477
C37367,457,457,473
C37368,511,511,514
C37369,475,475,475
C37370,475,475,476
C37371,439,439,439
C37372,439,439,439
C37373,529,529,529
C37374,511,511,524
C37375,493,493,498
C37376,511,511,513
C37377,636,636,636
C37378,654,654,637
C37379,636,636,636
C37380,636,636,638
C37381,564,564,593
C37382,636,636,635
C37383,600,600,613
C37384,546,546,615
C37385,618,618,603
C37386,636,636,633
C37387,636,636,631
C37388,636,636,633
C37389,654,654,655
C37390,564,564,582
C37391,654,654,654
C37392,654,654,656
C37393,671,671,671
C37394,671,671,671
C37395,671,671,671
C37396,671,671,671
C37397,636,636,638
C37398,618,618,616
C37399,618,618,613
C37400,618,618,618
C37401,511,511,511
C37402,493,493,493
C37403,493,493,493
C37404,511,511,511
C37405,671,671,672
C37406,707,707,707
C37407,654,654,654
C37408,654,654,654
C37409,707,707,704
C37410,707,707,704
C37411,707,707,702
C37412,671,671,671
C37413,689,689,688
C37414,689,689,687
C37415,689,689,687
C37416,689,689,687
C37417,689,689,687
C37418,671,671,665
C37419,689,689,687
C37420,689,689,687
C37421,529,529,529
C37422,546,546,567
C37423,529,529,529
C37424,529,529,535
C37425,671,671,671
C37426,707,707,706
C37427,707,707,707
C37428,689,689,712
C37429,564,564,565
C37430,582,582,590
C37431,546,546,548
C37432,600,600,600
C37433,511,511,510
C37434,475,475,475
C37435,475,475,475
C37436,475,475,475
C37437,511,511,510
C37438,511,511,510
C37439,511,511,511
C37440,511,511,511
C37441,564,564,564
C37442,529,529,529
C37443,475,475,481
C37444,546,546,547
C37445,743,743,744
C37446,743,743,744
C37447,743,743,745
C37448,761,761,762
C37449,618,618,618
C37450,600,600,589
C37451,600,600,589
C37452,618,618,618
C37453,600,600,601
C37454,600,600,604
C37455,600,600,604
C37456,600,600,604
C37457,689,689,679
C37458,689,689,680
C37459,689,689,679
C37460,654,654,658
C37461,457,457,457
C37462,421,421,421
C37463,457,457,457
C37464,457,457,457
C37465,457,457,457
C37466,439,439,439
C37467,457,457,457
C37468,439,439,439
C37469,493,493,495
C37470,457,457,455
C37471,457,457,457
C37472,457,457,457
C37473,493,493,493
C37474,511,511,511
C37475,529,529,495
C37476,511,511,511
C37477,600,600,605
C37478,600,600,604
C37479,600,600,604
C37480,582,582,582
C37481,511,511,506
C37482,511,511,503
C37483,511,511,503
C37484,511,511,502
C37485,493,493,513
C37486,493,493,513
C37487,511,511,512
C37488,511,511,512
C37489,636,636,637
C37490,636,636,635
C37491,636,636,637
C37492,618,618,617
C37493,529,529,529
C37494,529,529,530
C37495,529,529,529
C37496,511,511,510
C37497,671,671,669
C37498,689,689,689
C37499,671,671,669
C37500,671,671,669
C37501,618,618,618
C37502,618,618,618
C37503,618,618,618
C37504,636,636,635
C37505,439,439,439
C37506,439,439,439
C37507,439,439,439
C37508,511,511,512
C37509,421,421,421
C37510,421,421,421
C37511,457,457,457
C37512,421,421,421
C37513,475,475,475
C37514,475,475,475
C37515,475,475,475
C37516,475,475,475
C37517,421,421,421
C37518,404,404,407
C37519,421,421,421
C37520,439,439,439
C37521,671,671,668
C37522,654,654,649
C37523,689,689,688
C37524,654,654,649
C37525,546,546,546
C37526,564,564,568
C37527,546,546,546
C37528,529,529,531
C37529,743,743,745
C37530,743,743,743
C37531,689,689,710
C37532,743,743,743
C37533,511,511,510
C37534,493,493,493
C37535,493,493,493
C37536,493,493,493
C37537,457,457,457
C37538,457,457,457
C37539,457,457,457
C37540,386,386,386
C37541,439,439,439
C37542,439,439,439
C37543,439,439,439
C37544,439,439,439
C37545,511,511,539
C37546,511,511,547
C37547,529,529,567
C37548,529,529,566
C37549,582,582,576
C37550,582,582,584
C37551,600,600,598
C37552,600,600,598
C37553,600,600,602
C37554,600,600,599
C37555,636,636,629
C37556,618,618,610
C37557,689,689,693
C37558,671,671,671
C37559,671,671,671
C37560,654,654,655
C37561,618,618,599
C37562,582,582,586
C37563,564,564,553
C37564,582,582,587
C37565,546,546,548
C37566,564,564,552
C37567,582,582,562
C37568,582,582,568
C37569,761,761,760
C37570,796,796,796
C37571,796,796,796
C37572,796,796,796
C37573,493,493,493
C37574,493,493,493
C37575,493,493,493
C37576,493,493,493
C37577,511,511,510
C37578,493,493,493
C37579,511,511,511
C37580,493,493,492
C37581,511,511,512
C37582,529,529,528
C37583,493,493,486
C37584,511,511,512
C37585,671,671,665
C37586,689,689,689
C37587,636,636,634
C37588,671,671,669
C37589,457,457,458
C37590,457,457,460
C37591,439,439,439
C37592,421,421,421
C37593,618,618,614
C37594,564,564,556
C37595,600,600,599
C37596,600,600,601
C37597,511,511,511
C37598,511,511,511
C37599,529,529,528
C37600,493,493,493
C37601,421,421,421
C37602,421,421,421
C37603,439,439,439
C37604,421,421,421
C37605,671,671,672
C37606,707,707,704
C37607,689,689,676
C37608,689,689,677
C37609,618,618,619
C37610,618,618,620
C37611,618,618,621
C37612,618,618,620
C37613,511,511,512
C37614,493,493,493
C37615,475,475,476
C37616,475,475,480
C37617,671,671,671
C37618,654,654,652
C37619,654,654,649
C37620,654,654,653
C37621,564,564,577
C37622,529,529,530
C37623,529,529,530
C37624,529,529,530
C37625,529,529,500
C37626,564,564,532
C37627,546,546,535
C37628,546,546,535
C37629,761,761,761
C37630,761,761,761
C37631,761,761,761
C37632,743,743,743
C37633,421,421,421
C37634,421,421,421
C37635,421,421,421
C37636,421,421,421
C37637,457,457,457
C37638,457,457,457
C37639,457,457,457
C37640,457,457,457
C37641,421,421,421
C37642,421,421,421
C37643,421,421,421
C37644,475,475,480
C37645,654,654,653
C37646,671,671,670
C37647,671,671,671
C37648,654,654,653
C37649,493,493,493
C37650,493,493,493
C37651,493,493,492
C37652,546,546,555
C37653,725,725,725
C37654,725,725,725
C37655,725,725,723
C37656,743,743,738
C37657,511,511,511
C37658,511,511,511
C37659,511,511,511
C37660,511,511,511
C37661,493,493,493
C37662,493,493,493
C37663,511,511,514
C37664,529,529,528
C37665,457,457,457
C37666,457,457,457
C37667,457,457,457
C37668,457,457,457
C37669,689,689,689
C37670,671,671,671
C37671,689,689,689
C37672,671,671,670
C37673,439,439,439
C37674,404,404,404
C37675,421,421,419
C37676,404,404,403
C37677,457,457,457
C37678,475,475,475
C37679,457,457,457
C37680,457,457,457
C37681,689,689,686
C37682,689,689,681
C37683,689,689,680
C37684,689,689,686
C37685,618,618,618
C37686,618,618,617
C37687,618,618,618
C37688,582,582,588
C37689,707,707,708
C37690,707,707,708
C37691,689,689,689
C37692,671,671,669
C37693,671,671,673
C37694,671,671,670
C37695,671,671,651
C37696,671,671,673
C37697,439,439,439
C37698,439,439,439
C37699,475,475,475
C37700,439,439,439
C37701,475,475,475
C37702,475,475,475
C37703,475,475,475
C37704,493,493,493
C37705,743,743,743
C37706,743,743,743
C37707,743,743,744
C37708,725,725,731
C37709,457,457,457
C37710,439,439,439
C37711,439,439,439
C37712,439,439,439
C37713,564,564,563
C37714,582,582,581
C37715,564,564,567
C37716,564,564,558
C37717,493,493,491
C37718,457,457,457
C37719,475,475,475
C37720,493,493,493
C37721,689,689,679
C37722,707,707,708
C37723,689,689,678
C37724,689,689,678
C37725,761,761,761
C37726,779,779,779
C37727,779,779,779
C37728,743,743,744
C37729,564,564,566
C37730,564,564,567
C37731,582,582,580
C37732,564,564,564
C37733,421,421,421
C37734,421,421,421
C37735,421,421,421
C37736,421,421,421
C37737,618,618,627
C37738,618,618,627
C37739,618,618,624
C37740,618,618,625
C37741,493,493,494
C37742,493,493,494
C37743,493,493,494
C37744,511,511,510
C37745,529,529,524
C37746,529,529,526
C37747,546,546,542
C37748,529,529,526
C37749,689,689,690
C37750,689,689,690
C37751,671,671,680
C37752,707,707,706
C37753,564,564,566
C37754,564,564,568
C37755,564,564,566
C37756,564,564,568
C37757,618,618,615
C37758,600,600,612
C37759,600,600,611
C37760,636,636,627
C37761,493,493,494
C37762,511,511,511
C37763,582,582,557
C37764,511,511,511
C37765,582,582,582
C37766,564,564,565
C37767,564,564,565
C37768,582,582,582
C37769,618,618,617
C37770,636,636,638
C37771,618,618,617
C37772,618,618,617
C37773,564,564,564
C37774,564,564,563
C37775,564,564,564
C37776,493,493,523
C37777,636,636,644
C37778,636,636,645
C37779,636,636,644
C37780,654,654,659
C37781,636,636,639
C37782,671,671,671
C37783,636,636,639
C37784,600,600,622
C37785,618,618,622
C37786,618,618,619
C37787,618,618,619
C37788,618,618,618
C37789,493,493,493
C37790,529,529,534
C37791,511,511,511
C37792,511,511,511
C37793,618,618,618
C37794,618,618,618
C37795,618,618,618
C37796,636,636,638
C37797,439,439,439
C37798,529,529,525
C37799,457,457,457
C37800,439,439,438
C37801,582,582,582
C37802,582,582,582
C37803,582,582,582
C37804,564,564,570
C37805,457,457,458
C37806,475,475,475
C37807,475,475,476
C37808,475,475,474
C37809,529,529,527
C37810,511,511,511
C37811,511,511,511
C37812,511,511,511
C37813,582,582,588
C37814,636,636,636
C37815,618,618,616
C37816,654,654,656
C37817,707,707,705
C37818,725,725,724
C37819,743,743,740
C37820,725,725,723
C37821,671,671,680
C37822,654,654,656
C37823,654,654,659
C37824,654,654,654
C37825,618,618,641
C37826,654,654,654
C37827,618,618,617
C37828,654,654,654
C37829,779,779,779
C37830,761,761,761
C37831,779,779,779
C37832,779,779,779
C37833,671,671,675
C37834,654,654,655
C37835,654,654,653
C37836,618,618,619
C37837,761,761,763
C37838,671,671,671
C37839,671,671,671
C37840,654,654,655
C37841,761,761,759
C37842,725,725,725
C37843,725,725,727
C37844,725,725,725
C37845,689,689,677
C37846,671,671,667
C37847,671,671,666
C37848,671,671,667
C37849,600,600,600
C37850,618,618,624
C37851,618,618,622
C37852,600,600,600
C37853,600,600,606
C37854,582,582,594
C37855,582,582,582
C37856,600,600,587
C37857,725,725,725
C37858,689,689,683
C37859,725,725,725
C37860,707,707,704
C37861,671,671,669
C37862,671,671,670
C37863,671,671,670
C37864,600,600,611
C37865,654,654,655
C37866,654,654,654
C37867,654,654,652
C37868,654,654,652
C37869,493,493,493
C37870,475,475,475
C37871,457,457,457
C37872,457,457,457
C37873,654,654,656
C37874,618,618,631
C37875,654,654,654
C37876,636,636,633
C37877,654,654,655
C37878,654,654,655
C37879,654,654,655
C37880,636,636,648
C37881,582,582,581
C37882,564,564,561
C37883,582,582,581
C37884,564,564,561
C37885,618,618,602
C37886,654,654,651
C37887,654,654,650
C37888,654,654,652
C37889,439,439,439
C37890,439,439,439
C37891,457,457,457
C37892,439,439,439
C37893,546,546,546
C37894,564,564,562
C37895,564,564,561
C37896,564,564,562
C37897,743,743,740
C37898,743,743,740
C37899,743,743,739
C37900,743,743,739
C37901,564,564,568
C37902,546,546,546
C37903,564,564,565
C37904,546,546,543
C37905,564,564,570
C37906,546,546,545
C37907,546,546,546
C37908,582,582,582
C37909,493,493,493
C37910,493,493,493
C37911,493,493,493
C37912,475,475,475
C37913,689,689,698
C37914,689,689,698
C37915,689,689,699
C37916,689,689,698
C37917,689,689,689
C37918,707,707,707
C37919,707,707,707
C37920,707,707,707
C37921,475,475,475
C37922,457,457,457
C37923,457,457,457
C37924,457,457,457
C37925,457,457,457
C37926,457,457,457
C37927,457,457,457
C37928,457,457,457
C37929,564,564,559
C37930,564,564,563
C37931,582,582,571
C37932,564,564,563
C37933,618,618,623
C37934,618,618,629
C37935,600,600,599
C37936,600,600,599
C37937,671,671,669
C37938,618,618,624
C37939,654,654,653
C37940,689,689,686
C37941,439,439,439
C37942,439,439,439
C37943,421,421,421
C37944,457,457,457
C37945,529,529,529
C37946,493,493,494
C37947,475,475,475
C37948,511,511,511
C37949,493,493,500
C37950,511,511,511
C37951,511,511,514
C37952,511,511,514
C37953,564,564,565
C37954,546,546,546
C37955,546,546,546
C37956,546,546,546
C37957,654,654,661
C37958,654,654,661
C37959,600,600,605
C37960,654,654,665
C37961,761,761,761
C37962,761,761,761
C37963,761,761,760
C37964,761,761,761
C37965,636,636,637
C37966,636,636,637
C37967,636,636,637
C37968,636,636,637
C37969,636,636,636
C37970,618,618,620
C37971,636,636,636
C37972,618,618,620
C37973,707,707,707
C37974,707,707,707
C37975,707,707,707
C37976,707,707,707
C37977,636,636,606
C37978,636,636,611
C37979,618,618,599
C37980,636,636,608
C37981,546,546,551
C37982,546,546,551
C37983,546,546,551
C37984,546,546,549
C37985,707,707,707
C37986,707,707,707
C37987,636,636,648
C37988,671,671,666
C37989,457,457,477
C37990,439,439,439
C37991,439,439,439
C37992,439,439,439
C37993,457,457,457
C37994,457,457,456
C37995,457,457,460
C37996,493,493,493
C37997,671,671,671
C37998,671,671,672
C37999,689,689,684
C38000,671,671,671
C38001,546,546,547
C38002,546,546,545
C38003,529,529,529
C38004,546,546,546
C38005,725,725,725
C38006,707,707,707
C38007,689,689,697
C38008,689,689,697
C38009,564,564,564
C38010,564,564,564
C38011,564,564,563
C38012,529,529,547
C38013,689,689,689
C38014,671,671,671
C38015,671,671,671
C38016,654,654,649
C38017,654,654,656
C38018,654,654,654
C38019,654,654,656
C38020,671,671,688
C38021,618,618,622
C38022,564,564,565
C38023,671,671,679
C38024,654,654,670
C38025,689,689,689
C38026,689,689,689
C38027,689,689,689
C38028,689,689,689
C38029,457,457,457
C38030,439,439,439
C38031,439,439,439
C38032,457,457,457
C38033,457,457,457
C38034,457,457,457
C38035,457,457,457
C38036,457,457,457
C38037,475,475,475
C38038,475,475,475
C38039,475,475,475
C38040,493,493,493
C38041,618,618,627
C38042,600,600,609
C38043,654,654,658
C38044,654,654,653
C38045,582,582,590
C38046,636,636,636
C38047,636,636,636
C38048,636,636,636
C38049,457,457,457
C38050,475,475,501
C38051,457,457,457
C38052,439,439,439
C38053,618,618,630
C38054,689,689,686
C38055,689,689,687
C38056,689,689,687
C38057,689,689,693
C38058,689,689,695
C38059,689,689,695
C38060,671,671,661
C38061,779,779,779
C38062,779,779,779
C38063,814,814,792
C38064,779,779,779
C38065,439,439,439
C38066,439,439,439
C38067,457,457,457
C38068,439,439,440
C38069,582,582,587
C38070,564,564,557
C38071,564,564,561
C38072,564,564,558
C38073,707,707,707
C38074,636,636,638
C38075,707,707,706
C38076,671,671,671
C38077,439,439,439
C38078,439,439,439
C38079,439,439,439
C38080,439,439,439
C38081,529,529,532
C38082,529,529,532
C38083,546,546,552
C38084,529,529,529
C38085,707,707,706
C38086,671,671,667
C38087,707,707,696
C38088,707,707,705
C38089,511,511,510
C38090,511,511,510
C38091,475,475,475
C38092,475,475,475
C38093,654,654,626
C38094,689,689,688
C38095,671,671,668
C38096,671,671,666
C38097,743,743,742
C38098,743,743,743
C38099,654,654,654
C38100,707,707,707
C38101,564,564,563
C38102,564,564,559
C38103,564,564,555
C38104,546,546,522
C38105,725,725,725
C38106,689,689,688
C38107,689,689,687
C38108,654,654,656
C38109,475,475,484
C38110,475,475,478
C38111,564,564,595
C38112,493,493,498
C38113,529,529,528
C38114,511,511,511
C38115,529,529,529
C38116,529,529,529
C38117,654,654,648
C38118,654,654,649
C38119,654,654,654
C38120,636,636,645
C38121,493,493,476
C38122,493,493,495
C38123,439,439,450
C38124,475,475,475
C38125,707,707,707
C38126,689,689,684
C38127,671,671,645
C38128,618,618,615
C38129,636,636,632
C38130,654,654,643
C38131,636,636,630
C38132,654,654,646
C38133,564,564,565
C38134,564,564,564
C38135,546,546,554
C38136,564,564,570
C38137,529,529,542
C38138,529,529,545
C38139,546,546,546
C38140,546,546,546
C38141,439,439,439
C38142,439,439,439
C38143,439,439,439
C38144,421,421,421
C38145,671,671,673
C38146,671,671,671
C38147,689,689,696
